location_id,zone,prefix,x,y,z,level,dist_to_bay,StockCode,Description,refined_category,Total_Hits,Cubic_Vol_Fixed,Height_Fixed,CurrentLocation,coi_score
FB-01-10,COLD_ROOM_HDL,FB,-45,0.0,-13.5,0,2.5,4502699,FROZEN PORK SHEET BELLY 48X22(XL),Food-Grade,89,0.7648,0.6373333333333334,FA-06-10,0.008583613916947251
FC-01-10,COLD_ROOM_HDL,FC,-40,0.0,-13.5,0,2.5,15110001,(1 KG) JJJ FORTUNE BAG WITH FISH ROE,Food-Grade,62,1.0150000000000001,0.8458333333333334,FA-16-10,0.01634460547504026
FB-02-10,COLD_ROOM_HDL,FB,-45,0.0,-12.0,0,4.0,17100004,(300G) HH TOFU STUFFED WITH SOYMILK (SMALL),Food-Grade,56,1.0250000000000001,0.8541666666666669,FC-13-20,0.018270944741532978
FC-02-10,COLD_ROOM_HDL,FC,-40,0.0,-12.0,0,4.0,15130001,(5PCS) OF SWIRL FRIED EGGS,Food-Grade,97,1.8,1.5,FC-01-40,0.018537590113285273
FB-01-20,COLD_ROOM_HDL,FB,-45,1.6,-13.5,1,4.1,4502700,PORK COLLAR,Food-Grade,87,1.7000000000000002,1.416666666666667,FA-01-20,0.019517795637198625
FC-01-20,COLD_ROOM_HDL,FC,-40,1.6,-13.5,1,4.1,16100003,(430G)FTW CRISPY MILK ROLL,Food-Grade,83,1.8,1.5,FA-14-10,0.021660649819494587
FB-03-10,COLD_ROOM_HDL,FB,-45,0.0,-10.5,0,5.5,PMPKIN-ORI,ORIGINAL TASTE PUMPKIN PIE,Food-Grade,46,1.026,0.8550000000000001,FA-10-10,0.02225596529284165
FC-03-10,COLD_ROOM_HDL,FC,-40,0.0,-10.5,0,5.5,17100003,(2.5KG) FX FROZEN BEANCURD,Food-Grade,78,1.8,1.5,FA-13-50,0.023047375160051217
FB-02-20,COLD_ROOM_HDL,FB,-45,1.6,-12.0,1,5.6,14140007,(300G) AN GLUTINOUS RICE BALL WITH BROWN SUGAR,Food-Grade,42,1.008,0.8400000000000001,FA-12-50,0.023942992874109264
FC-02-20,COLD_ROOM_HDL,FC,-40,1.6,-12.0,1,5.6,17100005,(520G) HH TOFU STUFFED WITH SOYMILK,Food-Grade,41,1.008,0.8400000000000001,FC-12-20,0.024525547445255473
FB-01-30,COLD_ROOM_HDL,FB,-45,3.2,-13.5,2,5.7,15100001,(150G) OF FROZEN SHRIMP PASTE,Food-Grade,72,1.8,1.5,FD-18-10,0.024965325936199725
FC-01-30,COLD_ROOM_HDL,FC,-40,3.2,-13.5,2,5.7,4525021,SWIRL FRIED EGGS,Food-Grade,36,1.016,0.8466666666666667,FA-03-50,0.02814404432132964
FB-04-10,COLD_ROOM_HDL,FB,-45,0.0,-9.0,0,7.0,DS-DF(S),DEEP-FRIED DOUGH STICKS,Food-Grade,33,1.034,0.8616666666666667,FC-08-30,0.031238670694864048
FC-04-10,COLD_ROOM_HDL,FC,-40,0.0,-9.0,0,7.0,14140008,(300G) HLY EGG YOLK GLUTINUOS RICE CAKE,Food-Grade,30,1.0030000000000001,0.8358333333333334,FB-13-20,0.033322259136212624
FB-03-20,COLD_ROOM_HDL,FB,-45,1.6,-10.5,1,7.1,15140003,(1KG) OF DUCK INTESTINE,Food-Grade,52,1.8,1.5,FA-03-30,0.0345489443378119
FC-03-20,COLD_ROOM_HDL,FC,-40,1.6,-10.5,1,7.1,13100012,(455G) SQ PORK AND SHIITAKE MUSHROOM DUMPLING,Food-Grade,28,1.012,0.8433333333333334,FD-18-30,0.03601423487544484
FB-02-30,COLD_ROOM_HDL,FB,-45,3.2,-12.0,2,7.2,13100013,(455G) SQ PORK AND CHINESE CHIVE DUMPLING,Food-Grade,27,1.012,0.8433333333333334,FD-17-50,0.037343173431734315
FC-02-30,COLD_ROOM_HDL,FC,-40,3.2,-12.0,2,7.2,13100010,(455G) SQ PORK AND SCALLION DUMPLING,Food-Grade,24,1.012,0.8433333333333334,FC-18-50,0.04199170124481327
FB-01-40,COLD_ROOM_HDL,FB,-45,4.800000000000001,-13.5,3,7.300000000000001,W001,MANGO PUREE,General / Other,19,1.02,0.8500000000000001,FC-04-40,0.05340314136125654
FC-01-40,COLD_ROOM_HDL,FC,-40,4.800000000000001,-13.5,3,7.300000000000001,15110004,(145G)JJJ MELTY YOLK SHRIMP BALL,Food-Grade,15,1.005,0.8374999999999999,FB-17-20,0.06655629139072847
FA-01-10,COLD_ROOM_HDL,FA,-50,0.0,-13.5,0,7.5,13100006,(1KG) WZMT SHIITAKE MUSHROOM AND CHICKEN DUMPLINGS,Food-Grade,26,1.8,1.5,FC-14-40,0.06896551724137931
FD-01-10,COLD_ROOM_HDL,FD,-35,0.0,-13.5,0,7.5,13120002,(160G) JJJ SHRIMP DUMPLING WITH EGG WRAPPER,Food-Grade,14,1.008,0.8400000000000001,FA-16-50,0.07148936170212766
FB-05-10,COLD_ROOM_HDL,FB,-45,0.0,-7.5,0,8.5,13100014,(420G) SQ PORK DUMPLING KING,Food-Grade,13,1.008,0.8400000000000001,FC-17-50,0.07694656488549619
FC-05-10,COLD_ROOM_HDL,FC,-40,0.0,-7.5,0,8.5,C.BANANA,CRISPY BANANA,Food-Grade,12,1.012,0.8433333333333334,FA-16-20,0.08363636363636363
FB-04-20,COLD_ROOM_HDL,FB,-45,1.6,-9.0,1,8.6,4530649,ROSE-SHAPED COD FISH,Food-Grade,12,1.05,0.8750000000000001,FA-07-40,0.08677685950413223
FC-04-20,COLD_ROOM_HDL,FC,-40,1.6,-9.0,1,8.6,W075,MULBERRY GRAPE JUICE,General / Other,11,1.0150000000000001,0.8458333333333334,FC-06-40,0.09144144144144145
FB-03-30,COLD_ROOM_HDL,FB,-45,3.2,-10.5,2,8.7,4046411,MARBLE LAMB BRICK,Food-Grade,14,1.5154999999999998,1.2629166666666667,FD-17-20,0.10748226950354609
FC-03-30,COLD_ROOM_HDL,FC,-40,3.2,-10.5,2,8.7,15110003,(150G)JJJ FORTUNE BAG WITH FISH ROE,Food-Grade,9,1.005,0.8374999999999999,FB-17-10,0.11043956043956044
FB-02-40,COLD_ROOM_HDL,FB,-45,4.800000000000001,-12.0,3,8.8,14130008,(450G) SQ SHANGHAI STYLE XIAO LONG BAO,Food-Grade,9,1.034,0.8616666666666667,FD-17-40,0.11362637362637364
FC-02-40,COLD_ROOM_HDL,FC,-40,4.800000000000001,-12.0,3,8.8,99120059,(250G) OF BRAISED AND DEEP-FRIED PIGEON,Food-Grade,14,1.8,1.5,FC-13-40,0.12765957446808512
FB-01-50,COLD_ROOM_HDL,FB,-45,6.4,-13.5,4,8.9,4530356,(1KG)OF BLACK TRUFFLE AND MAITAKE MUSHROOM PASTE FRIED RICE,Food-Grade,7,1.0150000000000001,0.8458333333333334,FA-10-50,0.14295774647887327
FC-01-50,COLD_ROOM_HDL,FC,-40,6.4,-13.5,4,8.9,13130011,(305G) SQ CHICKEN BROTH MINI WONTONS WITH THREE DELICACIES,Food-Grade,6,1.012,0.8433333333333334,FC-12-10,0.1659016393442623
FA-02-10,COLD_ROOM_HDL,FA,-50,0.0,-12.0,0,9.0,14110001,(1KG) HJXH ORIGINAL PANCAKE,Food-Grade,10,1.8,1.5,FB-14-10,0.17821782178217824
FD-02-10,COLD_ROOM_HDL,FD,-35,0.0,-12.0,0,9.0,14130006,(360G) SQ RED BEAN BUN,Food-Grade,5,1.008,0.8400000000000001,FC-17-40,0.19764705882352943
FA-01-20,COLD_ROOM_HDL,FA,-50,1.6,-13.5,1,9.1,13130007,(400G) WZMT PREMIUM SHRIMP MINI WONTONS,Food-Grade,9,1.8,1.5,FB-08-20,0.19780219780219782
FD-01-20,COLD_ROOM_HDL,FD,-35,1.6,-13.5,1,9.1,14130004,(500G) SN MINI PAN-FRIED PORK BUNS,Food-Grade,9,1.8,1.5,FD-17-10,0.19780219780219782
FB-06-10,COLD_ROOM_HDL,FB,-45,0.0,-6.0,0,10.0,14130003,(300G) SQ PIGGY CUSTARD BUNS,Food-Grade,5,1.065,0.8875,FC-15-50,0.2088235294117647
FC-06-10,COLD_ROOM_HDL,FC,-40,0.0,-6.0,0,10.0,14110004,(360G) SQ PRESERVED MUSTARD GREENS CRISPY PANCAKE,Food-Grade,8,1.8,1.5,FB-19-50,0.22222222222222224
FB-05-20,COLD_ROOM_HDL,FB,-45,1.6,-7.5,1,10.1,14110003,(320G) SQ PEPPER SALT PANCAKE,Food-Grade,8,1.8,1.5,FB-16-40,0.22222222222222224
FC-05-20,COLD_ROOM_HDL,FC,-40,1.6,-7.5,1,10.1,16100004,(160G) HJXH VEGETABLE AND SHRIMP CAKES,Food-Grade,8,1.8,1.5,FA-11-10,0.22222222222222224
FB-04-30,COLD_ROOM_HDL,FB,-45,3.2,-9.0,2,10.2,13100016,(305G) SQ CHICKEN BROTH MINI WONTONS WITH PORK AND SHEPHERD'S PURSE,Food-Grade,4,1.012,0.8433333333333334,FC-14-10,0.24682926829268295
FC-04-30,COLD_ROOM_HDL,FC,-40,3.2,-9.0,2,10.2,14110007,(450G) SN ORIGINAL FLAVORED CHINESE LAYERED FLATBREAD,Food-Grade,7,1.8,1.5,FD-07-10,0.2535211267605634
FB-03-40,COLD_ROOM_HDL,FB,-45,4.800000000000001,-10.5,3,10.3,13130009,"(600G) WZMT CORN, VEGETABLE AND PORK WONTONS",Food-Grade,7,1.8,1.5,FC-13-30,0.2535211267605634
FC-03-40,COLD_ROOM_HDL,FC,-40,4.800000000000001,-10.5,3,10.3,16110005,(400G) HJXH LATIAO FLAVOR GRILLED SAUSAGE,Food-Grade,7,1.8,1.5,FB-12-10,0.2535211267605634
FB-02-50,COLD_ROOM_HDL,FB,-45,6.4,-12.0,4,10.4,19100002,(300G) HJXH ORLEANS CHICKEN MID WINGS,Food-Grade,7,1.8,1.5,FC-03-10,0.2535211267605634
FC-02-50,COLD_ROOM_HDL,FC,-40,6.4,-12.0,4,10.4,13130002,(500G) SQ THREE-DELICACY JUMBO WONTONS,Food-Grade,6,1.8,1.5,FC-16-30,0.2950819672131148
FA-03-10,COLD_ROOM_HDL,FA,-50,0.0,-10.5,0,10.5,14110008,(450G) SN SCALLION FLAVORED CHINESE LAYERED FLATBREAD,Food-Grade,6,1.8,1.5,FA-13-20,0.2950819672131148
FD-03-10,COLD_ROOM_HDL,FD,-35,0.0,-10.5,0,10.5,15140002,(1KG) MC ROASTED MUTTON WRAPPED IN LAMB TRIPE,Food-Grade,6,1.8,1.5,FA-12-40,0.2950819672131148
FA-02-20,COLD_ROOM_HDL,FA,-50,1.6,-12.0,1,10.6,14110005,(360G) SQ SCALLION AND PORK CRISPY PANCAKE,Food-Grade,6,1.8,1.5,FB-18-50,0.2950819672131148
FD-02-20,COLD_ROOM_HDL,FD,-35,1.6,-12.0,1,10.6,14140011,(300G) SQ BROWN SUGAR GLUTINOUS RICE CAKE,Food-Grade,3,1.012,0.8433333333333334,FD-17-30,0.3264516129032258
